    0.164186211168766022E+04    0.101205718314647690E+02   -0.392713993787765503E+00    0.848995268344879150E+04    0.108352601528167725E+00   -0.152352587151478918E+06   -0.698875511231551716E+01    1
    0.153641292572021484E+04    0.956035381197929368E+01   -0.120255658030509949E+01    0.495809018611907959E+04    0.374272942543029785E+00   -0.150345323523989209E+06   -0.698975511231552993E+01    1
    0.154197409987449646E+04    0.996961778402328491E+01   -0.110760262608528137E+01    0.851467847824096680E+04    0.500397086143493652E+00   -0.148047513154663466E+06   -0.699075511231550273E+01    1
    0.165866478323936462E+04    0.903500845789909413E+01   -0.132339116930961609E+01    0.997690260410308838E+04    0.697556436061859131E+00   -0.138878484361419483E+06   -0.699175511231550484E+01    1
    0.165339052498340607E+04    0.921536338388919773E+01   -0.366992950439453125E+00    0.713037073612213135E+04    0.886021852493286133E-01   -0.138606812200248096E+06   -0.699275511231551850E+01    1
    0.165603504359722137E+04    0.947151333630085190E+01   -0.999130874872207642E+00    0.281759560108184814E+04    0.367332279682159424E+00   -0.132190922812715551E+06   -0.699375511231549929E+01    1
    0.304550371170043945E+03    0.572750670373439785E+01   -0.167052587866783142E+01    0.625142276287078857E+04    0.948613584041595459E+00   -0.128647720565480384E+06   -0.699475511231549785E+01    1
    0.168962693274021149E+04    0.829526507139205904E+01   -0.311395317316055298E+00    0.171389043331146240E+04    0.571917474269866943E+00   -0.121923133794390465E+06   -0.699575511231553371E+01    1
    0.151716438531875610E+04    0.847419724106788763E+01   -0.135052466392517090E+01    0.515861988067626953E+04    0.159928619861602783E+00   -0.119375243772416594E+06   -0.699675511231554026E+01    1
    0.170152033567428589E+04    0.813278556644916506E+01   -0.723858445882797241E+00    0.122952461242675781E+04    0.261068046092987061E+00   -0.116587100180099849E+06   -0.699775511231553793E+01    1
    0.165332743406295776E+04    0.100231813639402390E+02   -0.563940584659576416E+00    0.870090126991271973E+04    0.678354680538177490E+00   -0.111621659273980695E+06   -0.699875511231551695E+01    1
    0.153364742338657379E+04    0.993391831159591732E+01   -0.147395268082618713E+01    0.341162979602813721E+04    0.639670252799987793E+00   -0.110272772270712507E+06   -0.699975511231549596E+01    1
    0.261926695704460144E+03    0.513862960815429659E+01   -0.147511059045791626E+01    0.821303486824035645E+04    0.911189079284667969E+00   -0.108029140867690759E+06   -0.700075511231552117E+01    1
    0.166489478230476379E+04    0.953862413704395351E+01   -0.158321729302406311E+01    0.425888419151306152E+04    0.400980710983276367E+00   -0.106615114593415361E+06   -0.700175511231554282E+01    1
    0.153827364921569824E+04    0.971148857057094617E+01   -0.790848225355148315E+00    0.589369416236877441E+04    0.168168962001800537E+00   -0.106499512095879269E+06   -0.700275511231553516E+01    1
    0.621698439717292786E+03    0.665177757859230034E+01   -0.142009526491165161E+01    0.758912086486816406E+04    0.279646039009094238E+00   -0.965793294543742231E+05   -0.700375511231549996E+01    1
    0.166095746040344238E+04    0.974126157343387789E+01   -0.528408288955688477E+00    0.463158071041107178E+04    0.265710234642028809E+00   -0.930221441366209910E+05   -0.700475511231551984E+01    1
    0.152270221889019012E+04    0.911688803791999902E+01   -0.106692290306091309E+01    0.355850517749786377E+04    0.552132725715637207E-01   -0.875048232390065969E+05   -0.700575511231551840E+01    1
    0.170048081338405609E+04    0.833575140178203711E+01   -0.102052336931228638E+01    0.339108705520629883E+04    0.618050694465637207E-01   -0.840442263863477856E+05   -0.700675511231550097E+01    1
    0.642262818217277527E+03    0.963678056299686503E+01   -0.847754508256912231E+00    0.118589401245117188E+02    0.635429382324218750E+00   -0.834339770657454064E+05   -0.700775511231549419E+01    1
    0.167254417419433594E+04    0.912605049073696151E+01   -0.170203217864036560E+01    0.504639804363250732E+04    0.663739800453186035E+00   -0.834007835416863672E+05   -0.700875511231548121E+01    1
    0.169069366872310638E+04    0.860575373530387999E+01   -0.163337272405624390E+01    0.905672311782836914E+04    0.810774683952331543E+00   -0.823581705806748651E+05   -0.700975511231552773E+01    1
    0.315809705257415771E+03    0.601646077513694788E+01   -0.587320059537887573E+00    0.527761161327362061E+04    0.672827959060668945E+00   -0.794347406800086173E+05   -0.701075511231552895E+01    1
    0.310169438123703003E+03    0.601789851427078304E+01   -0.104741439223289490E+01    0.182152271270751953E+04    0.404319405555725098E+00   -0.793963574523300194E+05   -0.701175511231552218E+01    1
    0.315224763751029968E+03    0.612921719431877143E+01   -0.124181285500526428E+01    0.104601621627807617E+04    0.466898083686828613E+00   -0.781275858773572400E+05   -0.701275511231549853E+01    1
    0.341345118284225464E+03    0.651897659301757848E+01   -0.132276648283004761E+01    0.398068606853485107E+04    0.567281544208526611E+00   -0.773408804621110030E+05   -0.701375511231546067E+01    1
    0.167634807765483856E+04    0.895796465933323027E+01   -0.132867699861526489E+01    0.866480112075805664E+04    0.954044938087463379E+00   -0.771853371385389764E+05   -0.701475511231549120E+01    1
    0.272335576415061951E+03    0.537598498940467806E+01   -0.363433390855789185E+00    0.476497232913970947E+04    0.613479852676391602E+00   -0.771640495194300747E+05   -0.701575511231549598E+01    1
    0.152985860466957092E+04    0.969846024453640077E+01   -0.256466627120971680E+00    0.736086308956146240E+04    0.656867027282714844E-01   -0.735368693736212153E+05   -0.701675511231551852E+01    1
    0.167005447804927826E+04    0.100929850971698762E+02   -0.140330088138580322E+01    0.188996493816375732E+04    0.737293183803558350E+00   -0.732582495189657056E+05   -0.701775511231554905E+01    1
    0.310571018457412720E+03    0.614819461703300441E+01   -0.173869770765304565E+01    0.231209456920623779E+04    0.898331463336944580E+00   -0.714887185753040976E+05   -0.701875511231552718E+01    1
    0.167112243711948395E+04    0.979761012315750079E+01   -0.856725692749023438E+00    0.507697582244873047E+04    0.512909829616546631E+00   -0.704595163941288774E+05   -0.701975511231552307E+01    1
    0.281004717350006104E+03    0.565578425228595716E+01   -0.958726882934570312E+00    0.240238249301910400E+04    0.411125779151916504E+00   -0.685227953997075965E+05   -0.702075511231549143E+01    1
    0.167425445795059204E+04    0.945678124964237199E+01   -0.459239751100540161E+00    0.213273882865905762E+04    0.547611117362976074E-01   -0.650577943134381785E+05   -0.702175511231545713E+01    1
    0.276462680697441101E+03    0.561960808157920866E+01   -0.916925460100173950E+00    0.752776920795440674E+04    0.520464181900024414E+00   -0.636373756413820083E+05   -0.702275511231550986E+01    1
    0.169721863567829132E+04    0.861149582445621498E+01   -0.130238679051399231E+01    0.379257738590240479E+04    0.565973877906799316E+00   -0.625199917140515245E+05   -0.702375511231555993E+01    1
    0.150877991795539856E+04    0.869323352634906854E+01   -0.131309551000595093E+01    0.781193792819976807E+04    0.716070413589477539E+00   -0.609421463960023029E+05   -0.702475511231551941E+01    1
    0.152135957479476929E+04    0.991234610915184078E+01   -0.142914611101150513E+01    0.981695830821990967E+04    0.852144122123718262E+00   -0.606620831104954632E+05   -0.702575511231549044E+01    1
    0.151587474167346954E+04    0.898591128706932096E+01   -0.873600542545318604E+00    0.920760452747344971E+04    0.125002324581146240E+00   -0.594152404833107212E+05   -0.702675511231551386E+01    1
    0.544982326626777649E+03    0.670580837786197659E+01   -0.150288942456245422E+01    0.645143389701843262E+03    0.372924864292144775E+00   -0.553827646382354797E+05   -0.702775511231550709E+01    1
    0.245055429339408875E+03    0.520119694530963894E+01   -0.297771573066711426E+00    0.888294219970703125E+04    0.136846303939819336E+00   -0.545523497966463328E+05   -0.702875511231551275E+01    1
    0.501883277893066406E+03    0.674794618189334905E+01   -0.122247707843780518E+01    0.440266191959381104E+04    0.569224953651428223E-01   -0.523647947556521976E+05   -0.702975511231550776E+01    1
    0.275556984543800354E+03    0.570840269148349755E+01   -0.816003590822219849E+00    0.103935182094573975E+04    0.308795750141143799E+00   -0.521165897813802585E+05   -0.703075511231546724E+01    1
    0.359970699548721313E+03    0.686092520296573660E+01   -0.170775789022445679E+01    0.910544276237487793E+04    0.686101555824279785E+00   -0.495370486642635078E+05   -0.703175511231548889E+01    1
