    0.266858960079213091E+03    0.861639981986311554E+01   -0.261051456843239826E+00    0.311741958083582745E+03    0.208640597175406284E+00   -0.287519455287111612E+02
    0.319562868871087517E+03    0.925281140743087249E+01   -0.276584083989518170E+00    0.345242023743619143E+03    0.122347937126952439E+00   -0.287505481496545912E+02
    0.271162358967502144E+03    0.860112963803670461E+01   -0.347621962903617465E+00    0.368623612640167494E+03    0.649042471256955578E+00   -0.287415896747064679E+02
    0.234716875476159487E+03    0.814418321460624917E+01   -0.334959366812683346E+00    0.363747675806970051E+03    0.774510021938321219E-01   -0.287296284780991158E+02
    0.364415109297063907E+03    0.993340423981308618E+01   -0.476738864342803659E+00    0.413838227698883486E+03    0.334834215727659243E-01   -0.287221216038581204E+02
    0.273019070064836910E+03    0.869570712948163482E+01   -0.481009407895918617E+00    0.338429887199058726E+03    0.548775820129016711E+00   -0.286995540039198431E+02
    0.364843357447521782E+03    0.996812940066993747E+01   -0.251544181946839362E+00    0.287094545592475697E+03    0.809517607173461773E+00   -0.286752653981657986E+02
    0.265320171930395986E+03    0.853582881492733136E+01   -0.324018698659779947E+00    0.319551518019926277E+03    0.705553271059126574E+00   -0.286744791862772601E+02
    0.317313852037072081E+03    0.941842735663343689E+01   -0.526186897276179621E+00    0.342806509008924877E+03    0.291310220750160109E+00   -0.286714764206222910E+02
    0.283247450979571681E+03    0.889269410036864727E+01   -0.258955129345018076E+00    0.369526611114197351E+03    0.883090539249853923E+00   -0.286579017852239204E+02
    0.316450361686987662E+03    0.926874086289419097E+01   -0.279739004213851672E+00    0.428857072826614740E+03    0.173495080910846478E+00   -0.286457624357260059E+02
    0.354686838377396896E+03    0.100358023079431256E+02   -0.376935258795284778E+00    0.352586480049085367E+03    0.226876837456767927E+00   -0.286162220453864258E+02
    0.360522469913427528E+03    0.100178560513568122E+02   -0.680654893383928261E+00    0.319489544820489414E+03    0.921958282091997483E-01   -0.286151782071379301E+02
    0.248146256613757600E+03    0.833819757505767534E+01   -0.381778374679758947E+00    0.352399045186930834E+03    0.308931452843311471E+00   -0.286146431196601903E+02
    0.254748879389616746E+03    0.843286360907729815E+01   -0.319338509407586457E+00    0.390440216053033907E+03    0.982711844259720607E-01   -0.286090824116716078E+02
    0.298404459911425477E+03    0.903999511008379031E+01   -0.501776875667394595E+00    0.379267628803407490E+03    0.418091417075291183E+00   -0.286088543141358151E+02
    0.281737845590282802E+03    0.886645436705750356E+01   -0.296325828247734346E+00    0.368089642505501104E+03    0.627384230310973762E-01   -0.285966615171575604E+02
    0.255454501863455590E+03    0.846552832091375862E+01   -0.293618908910026732E+00    0.372405905795540889E+03    0.366582792100062060E+00   -0.285943279471567671E+02
    0.299386032324089683E+03    0.904608991619618763E+01   -0.413719215598688628E+00    0.400436636414614952E+03    0.115752623788509368E+00   -0.285715618557098807E+02
    0.379793461536151653E+03    0.100384126308474215E+02   -0.282552940408763664E+00    0.458962697194412613E+03    0.750474146833790767E+00   -0.285712215492602759E+02
    0.327650335511817843E+03    0.953565209896589749E+01   -0.677102639190165334E+00    0.344902978378945193E+03    0.495498206612303427E+00   -0.285682092213514380E+02
    0.342565981923068989E+03    0.979519902404005371E+01   -0.618291959467682339E+00    0.409616701894217783E+03    0.292105181838926031E+00   -0.285642071195758156E+02
    0.256216701732465822E+03    0.843188450050600302E+01   -0.368962145441662059E+00    0.384764506814727326E+03    0.993744810431950287E+00   -0.285597425582978772E+02
    0.342214704887766231E+03    0.982795527093609955E+01   -0.722994425657077944E+00    0.334665717664481122E+03    0.472698753331973642E+00   -0.285525073761073713E+02
